Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,roughness,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solute-3,solution/weight-concentration-3,solution/mol-concentration-3,NaCl-weight,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-weight,HCL-mol,Oxalic acid-weight,Oxalic acid-mol,过硫酸铵-weight,过硫酸铵-mol,NaBr-weight,NaBr-mol,FeCl3-weight,FeCl3-mol,硼酸-weight,硼酸-mol,NaBr+NaCl-weight,NaBr+NaCl-mol,Na2SO4-weight,Na2SO4-mol,OH--weight,OH-mol,硼酸盐-weight,硼酸盐-mol,KSCN-weight,KSCN-mol,SnCl2-weight,SnCl2-mol,氢氧化钠-weight,氢氧化钠-mol,ferric sulphate-weight,ferric sulphate-mol,immersion-test//solid-content,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,cycle-number-3,weight-after-test-3,corrosion-rate-3,cycle-number-4,weight-after-test-4,corrosion-rate-4,cycle-number-5,weight-after-test-5,corrosion-rate-5,cycle-number-6,weight-after-test-6,corrosion-rate-6,PREN
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,120,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,300,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,5,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,10,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,30,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,60,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,120,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,300,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,5,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,10,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,30,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,60,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,120,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,300,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,5,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,10,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,30,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,60,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,120,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,300,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,5,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,10,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,30,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,60,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,120,,,,,,,,,,,1,30,,,,,,,,1,,,,4,10,,0,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05609,0.00004798,0.08,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05112,0.00004139,0.08,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0567,0.0000862,0.15,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05115,0.0001445,0.28,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.051,0.0002931,0.57,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04926,0.0007729,1.6,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05435,0.00004435,0.03,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04883,0.000136,0.28,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05072,0.000618,1.22,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,600,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05124,0.001705,2.1,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04847,0.002082,4.3,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,650,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0488,0.004697,9.63,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05197,0.0002065,0.4,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04724,0.0006384,0.08,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04764,0.001619,3.4,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04831,0.002047,4.24,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05091,0.003593,7.06,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,700,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05075,0.003992,7.87,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0488,0.0001709,0.35,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04862,0.0003562,0.73,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04965,0.001264,2.55,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05121,0.002151,4.2,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04965,0.003645,7.34,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,750,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04786,0.001934,4.04,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04874,0.0001892,0.39,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04956,0.000232,0.47,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04914,0.0001691,0.36,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05036,0.0002363,0.47,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05222,0.0003404,0.65,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,800,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0492,0.0003669,0.75,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.05042,0.0002137,0.42,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0466,0.000114,0.24,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04911,0.0002368,0.48,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04843,0.0002068,0.43,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04917,0.0003074,0.63,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,850,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04843,0.000222,0.46,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,900,5,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04718,0.0001099,0.23,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,900,10,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0484,0.0001014,0.21,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,900,30,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04779,0.0001154,0.24,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,900,60,,,,,,,,,,,1,30,0.001667,,,,,,,,0.04578,0.0001376,0.3,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,900,120,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0513,0.0001272,0.25,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,1120,120,900,300,,,,,,,,,,,1,30,0.001667,,,,,,,,0.0466,0.0001788,0.38,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,,16,0.029,,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,9,1,2,3,5,7,9,,14.6933,0.6462,,14.6638,0.7136,,14.645,0.6581,,14.5926,0.8334,
,,,8.08,,,0.46,,0.04,0.027,,,0.039,,0.05,1.07,0.004,18.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50,,16,0.029,,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,9,1,2,3,5,7,9,,15.3498,0.3316,,15.3334,0.3782,,15.3189,0.3834,,15.3012,0.4057,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,0.1257,30,0.001667,,,,,,,,0.0009306,6.54E-07,0.07,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,0.1257,30,0.001667,,,,,,,,0.0007787,0.000004057,0.52,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3.06,,,0.4,,1.76,0.035,,,0.24,,0.071,6.4,0.001,18.23,3,,,,,,,,,,,,,,,0.1257,30,0.001667,,,,,,,,0.0008638,0.000003999,0.12,2,,0.5,13,,0.02,0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,60,0.001667,-0.38,0.305,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,,,,,,,,,,,,,,,1,60,0.001667,-0.454,0.368,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,30,,,,,,,,,,,1,60,0.001667,-0.381,0.252,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,10,,,,,,,,,,,1,60,0.001667,-0.27,0.317,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,30,,,,,,,,,,,1,60,0.001667,-0.352,0.321,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,120,,,,,,,,,,,1,60,0.001667,-0.407,0.273,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.46,9.44,,,0.4,,1.3,0.025,,,0.23,,0.034,2.38,0.001,20.8,3,1120,120,850,300,,,,,,,,,,,1,60,0.001667,-0.41,0.285,,,,,,,,,1,,1,0,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
