,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,抗拉强度,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
1957,4Cr10Si2Mo,_,光滑,_,纵向,,081594,1.0,400.0,0.0,863.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:750℃  (空冷);淬火:1030℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,索氏体,280
1958,4Cr10Si2Mo,_,光滑,_,纵向,,081594,1.0,500.0,0.0,647.0,6.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:750℃  (空冷);淬火:1030℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,索氏体,280
1959,4Cr10Si2Mo,_,光滑,_,纵向,,081594,1.0,600.0,0.0,382.0,7.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:750℃  (空冷);淬火:1030℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,索氏体,280
1960,4Cr10Si2Mo,_,光滑,_,纵向,,081594,1.0,700.0,0.0,147.0,8.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:750℃  (空冷);淬火:1030℃ (油冷);正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,索氏体,280
1961,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,100.0,0.0,843.0,9.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1962,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,200.0,0.0,814.0,10.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1963,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,300.0,0.0,834.0,11.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1964,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,400.0,0.0,765.0,12.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1965,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,500.0,0.0,667.0,13.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1966,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,600.0,0.0,431.0,14.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1967,4Cr10Si2Mo,_,光滑,_,纵向,,081594,2.0,700.0,0.0,216.0,15.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,9.75,0.03,0.03,0.7,2.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:800℃  (水冷);淬火:1100℃ (油冷);正火:NaN;退火:NaN,,,,,,,,
1968,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ10,纵向,GB228-87,90441,1.0,25.0,0.0,706.0,1.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1969,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ10,纵向,GB228-87,90442,2.0,25.0,2.0,859.0,2.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750-760℃ 5h 时效 空冷;热处理1:固溶处理:1170-1175℃ 45分 水冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体+马氏体,0
1970,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90441,1.0,300.0,0.0,706.0,3.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1971,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90441,1.0,400.0,0.0,697.0,4.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1972,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90441,1.0,500.0,0.0,638.0,5.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1973,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90441,1.0,600.0,0.0,569.0,6.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1974,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90441,1.0,700.0,0.0,363.0,7.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1975,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90441,1.0,800.0,0.0,226.0,8.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.33,14.0,14.0,0.015,0.017,0.35,0.4,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:820-850℃,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体,0
1976,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90442,2.0,500.0,2.0,629.0,9.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750-760℃ 5h 时效 空冷;热处理1:固溶处理:1170-1175℃ 45分 水冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体+马氏体,0
1977,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90442,2.0,600.0,2.0,577.0,10.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750-760℃ 5h 时效 空冷;热处理1:固溶处理:1170-1175℃ 45分 水冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体+马氏体,0
1978,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90442,2.0,700.0,2.0,324.0,11.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750-760℃ 5h 时效 空冷;热处理1:固溶处理:1170-1175℃ 45分 水冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体+马氏体,0
1979,4Cr14Ni14W2Mo,北京钢研院,光滑,Φ5,纵向,GB4338-84,90442,2.0,800.0,2.0,234.0,12.0,北京钢研院,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750-760℃ 5h 时效 空冷;热处理1:固溶处理:1170-1175℃ 45分 水冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,北京钢铁研究院,奥氏体+马氏体,0
1980,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB228-87,4321,1.0,25.0,4.0,1690.0,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃/655℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1981,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB228-87,4321,2.0,25.0,4.0,1421.0,2.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃/680℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1982,4Cr3Mo2MnSiVNbB,上海材料研究所,缺口,Φ10,纵向,GB228-87,4321,1.0,25.0,3.0,2013.0,3.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃/655℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1983,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,1.0,300.0,4.0,1494.0,4.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃/655℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1984,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,2.0,300.0,4.0,1266.0,5.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃/680℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1985,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,1.0,600.0,4.0,978.0,6.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃/655℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1986,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,2.0,600.0,3.0,813.0,7.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃/680℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1987,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,1.0,650.0,4.0,815.0,8.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃/655℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1988,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,2.0,650.0,4.0,672.0,9.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃/680℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1989,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,1.0,700.0,4.0,605.0,10.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:640℃/655℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1990,4Cr3Mo2MnSiVNbB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,4321,2.0,700.0,4.0,535.0,11.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0042,0.0,0.0,1.08,2.15,0.0,2.85,0.002,0.024,1.12,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:670℃/680℃ 2h 空冷 两次;淬火:1150℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1991,4Cr3Mo2MnVB,上海材料研究所,光滑,Φ5,纵向,GB228-87,432,1.0,25.0,5.0,1534.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.18,0.0,1.23,2.01,0.08,2.46,0.023,0.008,1.46,0.46,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃/610℃ 两次 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1992,4Cr3Mo2MnVB,上海材料研究所,光滑,Φ5,纵向,GB228-87,432,2.0,25.0,4.0,1369.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.18,0.0,1.23,2.01,0.08,2.46,0.023,0.008,1.46,0.46,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃/655℃ 两次 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1993,4Cr3Mo2MnVB,上海材料研究所,缺口,Φ10,纵向,GB228-87,432,1.0,25.0,3.0,2074.0,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.18,0.0,1.23,2.01,0.08,2.46,0.023,0.008,1.46,0.46,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃/610℃ 两次 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1994,4Cr3Mo2MnVB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,432,1.0,300.0,4.0,1396.0,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.18,0.0,1.23,2.01,0.08,2.46,0.023,0.008,1.46,0.46,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃/610℃ 两次 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
1995,4Cr3Mo2MnVB,上海材料研究所,光滑,Φ5,纵向,GB4338-84,432,2.0,300.0,4.0,1251.0,5.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.18,0.0,1.23,2.01,0.08,2.46,0.023,0.008,1.46,0.46,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:600℃/655℃ 两次 空冷;淬火:1030℃ 油冷;正火:NaN;退火:NaN,,,,,,,,
