steel-id,steel-name,steel-type,comment,Co,Ti,Mo,Ni,W,Al,Si,V,Cu,P,Fe,Sn,N,Nb,C,Mn,S,Cr,sample-name,comment,no-heat-treatment,heat-treatment/temperature-1,heat-treatment/time-1,heat-treatment/temperature-2,heat-treatment/time-2,heat-treatment/temperature-3,heat-treatment/time-3,heat-treatment/temperature-4,heat-treatment/time-4,heat-treatment/temperature-5,heat-treatment/time-5,heat-treatment/temperature-6,heat-treatment/time-6,heat-treatment/temperature-7,heat-treatment/time-7,test-name,result/no-pitting,info/testing-area,info/temperature,info/scan-rate,info/initial-potential,result/pitting-breakdown-potential,info/initial-temperature,info/polarized-potential,info/heating-rate,result/critical-pitting-temperature,info/current-density,result/maximum-activation-current-density,result/maximum-reactivation-current-density,result/current-reactivation-ratio,solution/solute-1,solute-1,solution/weight-concentration-1,solution/mol-concentration-1,solution/solute-2,solute-2,solution/weight-concentration-2,solution/mol-concentration-2,solution/solute-3,solute-3,solution/weight-concentration-3,solution/mol-concentration-3,NaCl-weight,NaCl-mol,H2SO4-weight,H2SO4-mol,HCL-weight,HCL-mol,Oxalic acid-weight,Oxalic acid-mol,过硫酸铵-weight,过硫酸铵-mol,NaBr-weight,NaBr-mol,FeCl3-weight,FeCl3-mol,硼酸-weight,硼酸-mol,NaBr+NaCl-weight,NaBr+NaCl-mol,Na2SO4-weight,Na2SO4-mol,OH--weight,OH-mol,硼酸盐-weight,硼酸盐-mol,KSCN-weight,KSCN-mol,SnCl2-weight,SnCl2-mol,氢氧化钠-weight,氢氧化钠-mol,ferric sulphate-weight,ferric sulphate-mol,immersion-test//solid-content,immersion-test//boiling,immersion-test//cycles,cycle-number-1,weight-after-test-1,corrosion-rate-1,cycle-number-2,weight-after-test-2,corrosion-rate-2,cycle-number-3,weight-after-test-3,corrosion-rate-3,cycle-number-4,weight-after-test-4,corrosion-rate-4,cycle-number-5,weight-after-test-5,corrosion-rate-5,cycle-number-6,weight-after-test-6,corrosion-rate-6,PREN,xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194d8bb1d049e00170b277e_6194d8bb1d049e00170b2780.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194d9a51d049e00170b4d5d_6194d9a51d049e00170b4d5f.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194db531d049e00170b7fb9_6194db531d049e00170b7fbb.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194dc131d049e00170b8d9a_6194dc131d049e00170b8d9c.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194dd411d049e00170b8f7c_6194dd411d049e00170b8f7e.xml
39,UNS S31254,奥氏体不锈钢,无,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,1,无,no-heat-treatment,,,,,,,,,,,,,,,PREN,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.925,6194e6b31d049e00170b92ea_6194e6b31d049e00170b92ec.xml
39,UNS S31254,奥氏体不锈钢,无,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,1,无,no-heat-treatment,,,,,,,,,,,,,,,PRENMn,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.475,6194e7a71d049e00170b965e_6194e7a71d049e00170b9660.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,10,900,10,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194e9751d049e00170b9810_6194e9751d049e00170b9812.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,30,,,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ea681d049e00170b9a40_6194ea681d049e00170b9a42.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,60,900,60,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194eaae1d049e00170b9bf2_6194eaae1d049e00170b9bf4.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,180,900,180,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194eb001d049e00170b9da4_6194eb001d049e00170b9da6.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,360,900,360,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194eb441d049e00170b9f56_6194eb441d049e00170b9f58.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,10,900,10,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ebaf1d049e00170ba108_6194ebaf1d049e00170ba10a.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,30,900,30,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ec0a1d049e00170ba2ba_6194ec0a1d049e00170ba2bc.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,60,900,60,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ec451d049e00170ba46c_6194ec451d049e00170ba46e.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,180,900,180,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194eca51d049e00170ba61e_6194eca51d049e00170ba620.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,360,900,360,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ecf31d049e00170ba7d0_6194ecf31d049e00170ba7d2.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,10,900,10,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ed3e1d049e00170ba982_6194ed3e1d049e00170ba984.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,30,900,30,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194eda21d049e00170bab34_6194eda21d049e00170bab36.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,60,900,60,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ee041d049e00170bace7_6194ee041d049e00170bace9.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,180,900,180,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194ee791d049e00170bae9a_6194ee791d049e00170bae9c.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,敏化,,900,360,900,360,,,,,,,,,,,etching,,1,25,,,,,,,,1,,,,过硫酸铵,5,10,,,0,,,,0,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6194eec01d049e00170bb04c_6194eec01d049e00170bb04e.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,0,,,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,45.2,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a8791d049e00170bb4bf_6195a8791d049e00170bb4c1.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,0,900,0,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,35.5,,,,,NaBr,6,,2,,0,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a8b61d049e00170bb679_6195a8b61d049e00170bb67b.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,0,900,0,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,29.2,,,,,NaBr,6,,3,,0,,,,0,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a8dd1d049e00170bb863_6195a8dd1d049e00170bb865.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,5,900,5,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,47.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a91c1d049e00170bba1d_6195a91c1d049e00170bba1f.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,10,900,10,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,40.5,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a9431d049e00170bbbd7_6195a9431d049e00170bbbd9.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,30,900,30,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,40.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a96f1d049e00170bbd91_6195a96f1d049e00170bbd93.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,60,900,60,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,38.5,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a9951d049e00170bbf4b_6195a9951d049e00170bbf4d.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,90,900,90,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,44.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a9bf1d049e00170bc105_6195a9bf1d049e00170bc107.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,120,900,120,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,50.8,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195a9e51d049e00170bc2bf_6195a9e51d049e00170bc2c1.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,180,900,180,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,49.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195aa0d1d049e00170bc479_6195aa0d1d049e00170bc47b.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,360,900,360,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,44.5,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195aa391d049e00170bc633_6195aa391d049e00170bc635.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,0,900,0,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,74.2,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195ab6b1d049e00170bc7f0_6195ab6b1d049e00170bc7f2.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,5,,,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,69,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195abe81d049e00170bca55_6195abe81d049e00170bca57.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,10,900,10,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,64.7,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195ac111d049e00170bcc28_6195ac111d049e00170bcc2a.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,30,900,30,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,65.7,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195ac581d049e00170bcde3_6195ac581d049e00170bcde5.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,60,900,60,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,59.8,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195ac821d049e00170bcf9e_6195ac821d049e00170bcfa0.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,90,900,90,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,58.2,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195aca71d049e00170bd159_6195aca71d049e00170bd15b.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,120,900,120,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,56,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195acd41d049e00170bd32f_6195acd41d049e00170bd331.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,180,900,180,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,50.8,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195acf91d049e00170bd4ea_6195acf91d049e00170bd4ec.xml
39,UNS S31254,奥氏体不锈钢,敏化,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,Cr,敏化,,900,360,900,360,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,50.2,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195ad221d049e00170bd723_6195ad221d049e00170bd725.xml
46,N08367,奥氏体不锈钢,PREN,,,6.2,23.87,,,0.28,,0.36,,,,0.2,,0.02,0.44,0.0002,20.31,46,PREN,no-heat-treatment,,,,,,,,,,,,,,,PREN,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97,6195b22e1d049e00170bda11_6195b22e1d049e00170bda13.xml
46,N08367,奥氏体不锈钢,PREN,,,6.2,23.87,,,0.28,,0.36,,,,0.2,,0.02,0.44,0.0002,20.31,46,PREN,no-heat-treatment,,,,,,,,,,,,,,,PREN,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.53,6195b2591d049e00170bdb37_6195b2591d049e00170bdb39.xml
39,UNS31254,奥氏体不锈钢,点蚀形貌,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,点蚀形貌,,900,5,,,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,47.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195b91e1d049e00170bdf24_6195b91e1d049e00170bdf26.xml
39,UNS31254,奥氏体不锈钢,点蚀形貌,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,点蚀形貌,,900,5,900,5,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,47.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195b94a1d049e00170be0f2_6195b94a1d049e00170be0f4.xml
39,UNS31254,奥氏体不锈钢,点蚀形貌,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,点蚀形貌,,900,5,900,5,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,47.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195b9711d049e00170be2bf_6195b9711d049e00170be2c1.xml
39,UNS31254,奥氏体不锈钢,点蚀形貌,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,点蚀形貌,,900,5,900,5,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,47.7,,,,,NaBr,6,,1,,0,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195b99c1d049e00170be48c_6195b99d1d049e00170be48e.xml
39,UNS31254,奥氏体不锈钢,点蚀形貌,,,6.15,18.03,,,0.22,,0.7,,,,0.21,,0.013,0.45,0.001,20.27,39,点蚀形貌,,900,0,900,0,,,,,,,,,,,CPT,,1,,,,,3,0.7,1,74.2,,,,,NaBr+NaCl,9,,0.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6195b9f41d049e00170be659_6195b9f41d049e00170be65b.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61962d921d049e00170c10d9_61962d921d049e00170c10db.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61962ea41d049e00170c12ba_61962ea41d049e00170c12bc.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61962fef1d049e00170c149b_61962fef1d049e00170c149d.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619630d61d049e00170c167c_619630d61d049e00170c167e.xml
4,2205,duplex stainless steel,,,,3.1,5.46,,,0.047,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,solution treatment,,,1050,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619631bd1d049e00170c185d_619631bd1d049e00170c185f.xml
41,2205,双相不锈钢,1080 °C 固溶处理30min 后水淬,,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,热处理,1080 °C 固溶处理30min 后水淬,,1080,30,,,,,,,,,,,,,循环动电位极化曲线,,0.5,40,0.0001667,0.05,,,,,,,,,,NaCl,1,,1,,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619637481d049e00170c1d3b_619624371d049e00170c0d2d.xml
41,2205,双相不锈钢,1080 °C 固溶处理30min 后水淬,,,3.1,5.46,,,0.47,,0.15,0.023,,,0.15,,0.026,1.37,0.001,22.27,热处理,1080 °C 固溶处理30min 后水淬,,1080,30,,,,,,,,,,,,,循环动电位极化曲线,,0.5,60,0.0001667,0.05,0.74,,,,,,,,,NaCl,1,,1,,0,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619637711d049e00170c1f0c_61961dea1d049e00170c06fe.xml
